,t,k,y,u,v
1615,A1101_総人口,広島県,1992年度,人,2867000
1616,A1101_総人口,広島県,1993年度,人,2873000
1617,A1101_総人口,広島県,1994年度,人,2877000
1618,A1101_総人口,広島県,1995年度,人,2881748
1619,A1101_総人口,広島県,1996年度,人,2881000
1620,A1101_総人口,広島県,1997年度,人,2882000
1621,A1101_総人口,広島県,1998年度,人,2882000
1622,A1101_総人口,広島県,1999年度,人,2881000
1623,A1101_総人口,広島県,2000年度,人,2878915
1624,A1101_総人口,広島県,2001年度,人,2880000
1625,A1101_総人口,広島県,2002年度,人,2878000
1626,A1101_総人口,広島県,2003年度,人,2879000
1627,A1101_総人口,広島県,2004年度,人,2879000
1628,A1101_総人口,広島県,2005年度,人,2876642
1629,A1101_総人口,広島県,2006年度,人,2875000
1630,A1101_総人口,広島県,2007年度,人,2874000
1631,A1101_総人口,広島県,2008年度,人,2870000
1632,A1101_総人口,広島県,2009年度,人,2864000
1633,A1101_総人口,広島県,2010年度,人,2860750
1634,A1101_総人口,広島県,2011年度,人,2858000
1635,A1101_総人口,広島県,2012年度,人,2855000
1636,A1101_総人口,広島県,2013年度,人,2850000
1637,A1101_総人口,広島県,2014年度,人,2846000
1638,A1101_総人口,広島県,2015年度,人,2843990
1639,A1101_総人口,広島県,2016年度,人,2840000
1640,A1101_総人口,広島県,2017年度,人,2833000
1641,A1101_総人口,広島県,2018年度,人,2824000
1642,A1101_総人口,広島県,2019年度,人,2813000
1643,A1101_総人口,広島県,2020年度,人,2799702
1644,A1101_総人口,広島県,2021年度,人,2780000
1645,A1101_総人口,山口県,1975年度,人,1555218
1646,A1101_総人口,山口県,1976年度,人,1564000
1647,A1101_総人口,山口県,1977年度,人,1573000
1648,A1101_総人口,山口県,1978年度,人,1579000
1649,A1101_総人口,山口県,1979年度,人,1583000
1650,A1101_総人口,山口県,1980年度,人,1587079
1651,A1101_総人口,山口県,1981年度,人,1592000
1652,A1101_総人口,山口県,1982年度,人,1597000
1653,A1101_総人口,山口県,1983年度,人,1600000
1654,A1101_総人口,山口県,1984年度,人,1601000
1655,A1101_総人口,山口県,1985年度,人,1601627
1656,A1101_総人口,山口県,1986年度,人,1598000
1657,A1101_総人口,山口県,1987年度,人,1592000
1658,A1101_総人口,山口県,1988年度,人,1587000
1659,A1101_総人口,山口県,1989年度,人,1581000
1660,A1101_総人口,山口県,1990年度,人,1572616
1661,A1101_総人口,山口県,1991年度,人,1569000
1662,A1101_総人口,山口県,1992年度,人,1565000
1663,A1101_総人口,山口県,1993年度,人,1561000
1664,A1101_総人口,山口県,1994年度,人,1559000
1665,A1101_総人口,山口県,1995年度,人,1555543
1666,A1101_総人口,山口県,1996年度,人,1550000
1667,A1101_総人口,山口県,1997年度,人,1545000
1668,A1101_総人口,山口県,1998年度,人,1540000
1669,A1101_総人口,山口県,1999年度,人,1535000
1670,A1101_総人口,山口県,2000年度,人,1527964
1671,A1101_総人口,山口県,2001年度,人,1523000
1672,A1101_総人口,山口県,2002年度,人,1517000
1673,A1101_総人口,山口県,2003年度,人,1510000
1674,A1101_総人口,山口県,2004年度,人,1502000
1675,A1101_総人口,山口県,2005年度,人,1492606
1676,A1101_総人口,山口県,2006年度,人,1484000
1677,A1101_総人口,山口県,2007年度,人,1476000
1678,A1101_総人口,山口県,2008年度,人,1466000
1679,A1101_総人口,山口県,2009年度,人,1459000
1680,A1101_総人口,山口県,2010年度,人,1451338
1681,A1101_総人口,山口県,2011年度,人,1444000
1682,A1101_総人口,山口県,2012年度,人,1434000
1683,A1101_総人口,山口県,2013年度,人,1425000
1684,A1101_総人口,山口県,2014年度,人,1415000
1685,A1101_総人口,山口県,2015年度,人,1404729
1686,A1101_総人口,山口県,2016年度,人,1394000
1687,A1101_総人口,山口県,2017年度,人,1382000
1688,A1101_総人口,山口県,2018年度,人,1369000
1689,A1101_総人口,山口県,2019年度,人,1357000
1690,A1101_総人口,山口県,2020年度,人,1342059
1691,A1101_総人口,山口県,2021年度,人,1328000
1692,A1101_総人口,徳島県,1975年度,人,805166
1693,A1101_総人口,徳島県,1976年度,人,809000
1694,A1101_総人口,徳島県,1977年度,人,813000
1695,A1101_総人口,徳島県,1978年度,人,818000
1696,A1101_総人口,徳島県,1979年度,人,822000
1697,A1101_総人口,徳島県,1980年度,人,825261
1698,A1101_総人口,徳島県,1981年度,人,827000
1699,A1101_総人口,徳島県,1982年度,人,830000
1700,A1101_総人口,徳島県,1983年度,人,831000
1701,A1101_総人口,徳島県,1984年度,人,834000
1702,A1101_総人口,徳島県,1985年度,人,834889
1703,A1101_総人口,徳島県,1986年度,人,835000
1704,A1101_総人口,徳島県,1987年度,人,835000
1705,A1101_総人口,徳島県,1988年度,人,834000
1706,A1101_総人口,徳島県,1989年度,人,833000
1707,A1101_総人口,徳島県,1990年度,人,831598
1708,A1101_総人口,徳島県,1991年度,人,831000
1709,A1101_総人口,徳島県,1992年度,人,830000
1710,A1101_総人口,徳島県,1993年度,人,831000
1711,A1101_総人口,徳島県,1994年度,人,830000
1712,A1101_総人口,徳島県,1995年度,人,832427
1713,A1101_総人口,徳島県,1996年度,人,831000
1714,A1101_総人口,徳島県,1997年度,人,830000
1715,A1101_総人口,徳島県,1998年度,人,829000
1716,A1101_総人口,徳島県,1999年度,人,827000
1717,A1101_総人口,徳島県,2000年度,人,824108
1718,A1101_総人口,徳島県,2001年度,人,822000
1719,A1101_総人口,徳島県,2002年度,人,820000
1720,A1101_総人口,徳島県,2003年度,人,818000
1721,A1101_総人口,徳島県,2004年度,人,814000
1722,A1101_総人口,徳島県,2005年度,人,809950
1723,A1101_総人口,徳島県,2006年度,人,806000
1724,A1101_総人口,徳島県,2007年度,人,800000
1725,A1101_総人口,徳島県,2008年度,人,795000
1726,A1101_総人口,徳島県,2009年度,人,790000
1727,A1101_総人口,徳島県,2010年度,人,785491
1728,A1101_総人口,徳島県,2011年度,人,780000
1729,A1101_総人口,徳島県,2012年度,人,775000
1730,A1101_総人口,徳島県,2013年度,人,769000
1731,A1101_総人口,徳島県,2014年度,人,763000
1732,A1101_総人口,徳島県,2015年度,人,755733
1733,A1101_総人口,徳島県,2016年度,人,750000
1734,A1101_総人口,徳島県,2017年度,人,744000
1735,A1101_総人口,徳島県,2018年度,人,736000
1736,A1101_総人口,徳島県,2019年度,人,728000
1737,A1101_総人口,徳島県,2020年度,人,719559
1738,A1101_総人口,徳島県,2021年度,人,712000
1739,A1101_総人口,香川県,1975年度,人,961292
1740,A1101_総人口,香川県,1976年度,人,970000
1741,A1101_総人口,香川県,1977年度,人,979000
1742,A1101_総人口,香川県,1978年度,人,986000
1743,A1101_総人口,香川県,1979年度,人,993000
1744,A1101_総人口,香川県,1980年度,人,999864
1745,A1101_総人口,香川県,1981年度,人,1005000
1746,A1101_総人口,香川県,1982年度,人,1010000
1747,A1101_総人口,香川県,1983年度,人,1014000
1748,A1101_総人口,香川県,1984年度,人,1018000
1749,A1101_総人口,香川県,1985年度,人,1022569
1750,A1101_総人口,香川県,1986年度,人,1024000
1751,A1101_総人口,香川県,1987年度,人,1024000
1752,A1101_総人口,香川県,1988年度,人,1025000
1753,A1101_総人口,香川県,1989年度,人,1023000
1754,A1101_総人口,香川県,1990年度,人,1023412
1755,A1101_総人口,香川県,1991年度,人,1023000
1756,A1101_総人口,香川県,1992年度,人,1024000
1757,A1101_総人口,香川県,1993年度,人,1025000
1758,A1101_総人口,香川県,1994年度,人,1026000
1759,A1101_総人口,香川県,1995年度,人,1027006
1760,A1101_総人口,香川県,1996年度,人,1027000
1761,A1101_総人口,香川県,1997年度,人,1026000
1762,A1101_総人口,香川県,1998年度,人,1025000
1763,A1101_総人口,香川県,1999年度,人,1025000
1764,A1101_総人口,香川県,2000年度,人,1022890
1765,A1101_総人口,香川県,2001年度,人,1022000
1766,A1101_総人口,香川県,2002年度,人,1020000
1767,A1101_総人口,香川県,2003年度,人,1018000
1768,A1101_総人口,香川県,2004年度,人,1016000
1769,A1101_総人口,香川県,2005年度,人,1012400
1770,A1101_総人口,香川県,2006年度,人,1009000
1771,A1101_総人口,香川県,2007年度,人,1006000
1772,A1101_総人口,香川県,2008年度,人,1003000
1773,A1101_総人口,香川県,2009年度,人,999000
1774,A1101_総人口,香川県,2010年度,人,995842
1775,A1101_総人口,香川県,2011年度,人,992000
1776,A1101_総人口,香川県,2012年度,人,989000
1777,A1101_総人口,香川県,2013年度,人,985000
1778,A1101_総人口,香川県,2014年度,人,980000
1779,A1101_総人口,香川県,2015年度,人,976263
1780,A1101_総人口,香川県,2016年度,人,973000
1781,A1101_総人口,香川県,2017年度,人,968000
1782,A1101_総人口,香川県,2018年度,人,963000
1783,A1101_総人口,香川県,2019年度,人,958000
1784,A1101_総人口,香川県,2020年度,人,950244
1785,A1101_総人口,香川県,2021年度,人,942000
1786,A1101_総人口,愛媛県,1975年度,人,1465215
1787,A1101_総人口,愛媛県,1976年度,人,1476000
1788,A1101_総人口,愛媛県,1977年度,人,1486000
1789,A1101_総人口,愛媛県,1978年度,人,1493000
1790,A1101_総人口,愛媛県,1979年度,人,1500000
1791,A1101_総人口,愛媛県,1980年度,人,1506637
1792,A1101_総人口,愛媛県,1981年度,人,1512000
1793,A1101_総人口,愛媛県,1982年度,人,1517000
1794,A1101_総人口,愛媛県,1983年度,人,1522000
1795,A1101_総人口,愛媛県,1984年度,人,1526000
1796,A1101_総人口,愛媛県,1985年度,人,1529983
1797,A1101_総人口,愛媛県,1986年度,人,1528000
1798,A1101_総人口,愛媛県,1987年度,人,1525000
1799,A1101_総人口,愛媛県,1988年度,人,1522000
1800,A1101_総人口,愛媛県,1989年度,人,1519000
1801,A1101_総人口,愛媛県,1990年度,人,1515025
1802,A1101_総人口,愛媛県,1991年度,人,1513000
1803,A1101_総人口,愛媛県,1992年度,人,1511000
1804,A1101_総人口,愛媛県,1993年度,人,1508000
1805,A1101_総人口,愛媛県,1994年度,人,1508000
1806,A1101_総人口,愛媛県,1995年度,人,1506700
1807,A1101_総人口,愛媛県,1996年度,人,1505000
1808,A1101_総人口,愛媛県,1997年度,人,1503000
1809,A1101_総人口,愛媛県,1998年度,人,1501000
1810,A1101_総人口,愛媛県,1999年度,人,1496000
1811,A1101_総人口,愛媛県,2000年度,人,1493092
1812,A1101_総人口,愛媛県,2001年度,人,1490000
1813,A1101_総人口,愛媛県,2002年度,人,1485000
1814,A1101_総人口,愛媛県,2003年度,人,1481000
1815,A1101_総人口,愛媛県,2004年度,人,1475000
1816,A1101_総人口,愛媛県,2005年度,人,1467815
1817,A1101_総人口,愛媛県,2006年度,人,1460000
1818,A1101_総人口,愛媛県,2007年度,人,1453000
1819,A1101_総人口,愛媛県,2008年度,人,1445000
1820,A1101_総人口,愛媛県,2009年度,人,1438000
1821,A1101_総人口,愛媛県,2010年度,人,1431493
1822,A1101_総人口,愛媛県,2011年度,人,1424000
1823,A1101_総人口,愛媛県,2012年度,人,1415000
1824,A1101_総人口,愛媛県,2013年度,人,1406000
1825,A1101_総人口,愛媛県,2014年度,人,1396000
1826,A1101_総人口,愛媛県,2015年度,人,1385262
1827,A1101_総人口,愛媛県,2016年度,人,1377000
1828,A1101_総人口,愛媛県,2017年度,人,1368000
1829,A1101_総人口,愛媛県,2018年度,人,1357000
1830,A1101_総人口,愛媛県,2019年度,人,1346000
1831,A1101_総人口,愛媛県,2020年度,人,1334841
1832,A1101_総人口,愛媛県,2021年度,人,1321000
1833,A1101_総人口,高知県,1975年度,人,808397
1834,A1101_総人口,高知県,1976年度,人,814000
1835,A1101_総人口,高知県,1977年度,人,819000
1836,A1101_総人口,高知県,1978年度,人,824000
1837,A1101_総人口,高知県,1979年度,人,829000
1838,A1101_総人口,高知県,1980年度,人,831275
1839,A1101_総人口,高知県,1981年度,人,833000
1840,A1101_総人口,高知県,1982年度,人,836000
1841,A1101_総人口,高知県,1983年度,人,838000
1842,A1101_総人口,高知県,1984年度,人,839000
1843,A1101_総人口,高知県,1985年度,人,839784
1844,A1101_総人口,高知県,1986年度,人,838000
1845,A1101_総人口,高知県,1987年度,人,836000
1846,A1101_総人口,高知県,1988年度,人,833000
1847,A1101_総人口,高知県,1989年度,人,830000
1848,A1101_総人口,高知県,1990年度,人,825034
1849,A1101_総人口,高知県,1991年度,人,822000
1850,A1101_総人口,高知県,1992年度,人,819000
1851,A1101_総人口,高知県,1993年度,人,817000
1852,A1101_総人口,高知県,1994年度,人,817000
1853,A1101_総人口,高知県,1995年度,人,816704
1854,A1101_総人口,高知県,1996年度,人,816000
1855,A1101_総人口,高知県,1997年度,人,816000
1856,A1101_総人口,高知県,1998年度,人,816000
1857,A1101_総人口,高知県,1999年度,人,815000
1858,A1101_総人口,高知県,2000年度,人,813949
1859,A1101_総人口,高知県,2001年度,人,812000
1860,A1101_総人口,高知県,2002年度,人,810000
1861,A1101_総人口,高知県,2003年度,人,806000
1862,A1101_総人口,高知県,2004年度,人,802000
1863,A1101_総人口,高知県,2005年度,人,796292
1864,A1101_総人口,高知県,2006年度,人,790000
1865,A1101_総人口,高知県,2007年度,人,783000
1866,A1101_総人口,高知県,2008年度,人,775000
1867,A1101_総人口,高知県,2009年度,人,769000
1868,A1101_総人口,高知県,2010年度,人,764456
1869,A1101_総人口,高知県,2011年度,人,758000
1870,A1101_総人口,高知県,2012年度,人,751000
1871,A1101_総人口,高知県,2013年度,人,743000
1872,A1101_総人口,高知県,2014年度,人,736000
1873,A1101_総人口,高知県,2015年度,人,728276
1874,A1101_総人口,高知県,2016年度,人,721000
1875,A1101_総人口,高知県,2017年度,人,714000
1876,A1101_総人口,高知県,2018年度,人,707000
1877,A1101_総人口,高知県,2019年度,人,699000
1878,A1101_総人口,高知県,2020年度,人,691527
1879,A1101_総人口,高知県,2021年度,人,684000
1880,A1101_総人口,福岡県,1975年度,人,4292963
1881,A1101_総人口,福岡県,1976年度,人,4353000
1882,A1101_総人口,福岡県,1977年度,人,4411000
1883,A1101_総人口,福岡県,1978年度,人,4460000
1884,A1101_総人口,福岡県,1979年度,人,4506000
1885,A1101_総人口,福岡県,1980年度,人,4553461
1886,A1101_総人口,福岡県,1981年度,人,4594000
1887,A1101_総人口,福岡県,1982年度,人,4632000
1888,A1101_総人口,福岡県,1983年度,人,4667000
1889,A1101_総人口,福岡県,1984年度,人,4697000
1890,A1101_総人口,福岡県,1985年度,人,4719259
1891,A1101_総人口,福岡県,1986年度,人,4741000
1892,A1101_総人口,福岡県,1987年度,人,4756000
1893,A1101_総人口,福岡県,1988年度,人,4773000
1894,A1101_総人口,福岡県,1989年度,人,4793000
1895,A1101_総人口,福岡県,1990年度,人,4811050
1896,A1101_総人口,福岡県,1991年度,人,4834000
1897,A1101_総人口,福岡県,1992年度,人,4859000
1898,A1101_総人口,福岡県,1993年度,人,4885000
1899,A1101_総人口,福岡県,1994年度,人,4909000
1900,A1101_総人口,福岡県,1995年度,人,4933393
1901,A1101_総人口,福岡県,1996年度,人,4952000
1902,A1101_総人口,福岡県,1997年度,人,4971000
1903,A1101_総人口,福岡県,1998年度,人,4990000
1904,A1101_総人口,福岡県,1999年度,人,5002000
1905,A1101_総人口,福岡県,2000年度,人,5015699
1906,A1101_総人口,福岡県,2001年度,人,5030000
1907,A1101_総人口,福岡県,2002年度,人,5039000
1908,A1101_総人口,福岡県,2003年度,人,5045000
1909,A1101_総人口,福岡県,2004年度,人,5050000
1910,A1101_総人口,福岡県,2005年度,人,5049908
1911,A1101_総人口,福岡県,2006年度,人,5057000
1912,A1101_総人口,福岡県,2007年度,人,5061000
1913,A1101_総人口,福岡県,2008年度,人,5062000
1914,A1101_総人口,福岡県,2009年度,人,5064000
1915,A1101_総人口,福岡県,2010年度,人,5071968
1916,A1101_総人口,福岡県,2011年度,人,5081000
1917,A1101_総人口,福岡県,2012年度,人,5089000
1918,A1101_総人口,福岡県,2013年度,人,5096000
1919,A1101_総人口,福岡県,2014年度,人,5099000
1920,A1101_総人口,福岡県,2015年度,人,5101556
1921,A1101_総人口,福岡県,2016年度,人,5113000
1922,A1101_総人口,福岡県,2017年度,人,5123000
1923,A1101_総人口,福岡県,2018年度,人,5131000
1924,A1101_総人口,福岡県,2019年度,人,5134000
1925,A1101_総人口,福岡県,2020年度,人,5135214
1926,A1101_総人口,福岡県,2021年度,人,5124000
1927,A1101_総人口,佐賀県,1975年度,人,837674
1928,A1101_総人口,佐賀県,1976年度,人,842000
1929,A1101_総人口,佐賀県,1977年度,人,848000
